timestamp,lat,lon,line,rn,trDr,destNm,heading,arrT,prdt
2016-06-20T12:23:24.000Z,41.81036,-87.63101,red,814,1,Howard,32,20160620 12:24:25,20160620 12:22:25
2016-06-20T12:23:24.000Z,41.7561,-87.62553,red,816,5,95th/Dan Ryan,178,20160620 12:24:14,20160620 12:23:14
2016-06-20T12:23:24.000Z,41.88074,-87.6277,red,817,5,95th/Dan Ryan,178,20160620 12:24:19,20160620 12:23:19
2016-06-20T12:23:24.000Z,41.99673,-87.65923,red,824,1,Howard,357,20160620 12:23:57,20160620 12:22:57
2016-06-20T12:23:24.000Z,41.99026,-87.65908,red,828,5,95th/Dan Ryan,177,20160620 12:23:37,20160620 12:22:37
2016-06-20T12:23:24.000Z,42.01906,-87.67289,red,829,5,95th/Dan Ryan,130,20160620 12:25:09,20160620 12:23:09
2016-06-20T12:23:24.000Z,41.9488,-87.65364,red,903,1,Howard,359,20160620 12:24:04,20160620 12:23:04
2016-06-20T12:23:24.000Z,41.9096,-87.6477,red,904,1,Howard,305,20160620 12:24:14,20160620 12:23:14
2016-06-20T12:23:24.000Z,41.86198,-87.62949,red,905,1,Howard,48,20160620 12:24:18,20160620 12:23:18
2016-06-20T12:23:24.000Z,41.76225,-87.62566,red,906,1,Howard,358,20160620 12:24:17,20160620 12:23:17
2016-06-20T12:23:24.000Z,41.90394,-87.62893,red,911,5,95th/Dan Ryan,93,20160620 12:23:50,20160620 12:22:50
2016-06-20T12:23:24.000Z,41.80928,-87.63159,red,914,5,95th/Dan Ryan,197,20160620 12:24:36,20160620 12:22:36
2016-06-20T12:24:24.000Z,41.92505,-87.65287,red,803,5,95th/Dan Ryan,178,20160620 12:25:34,20160620 12:23:34
2016-06-20T12:24:24.000Z,41.93739,-87.65332,red,804,5,95th/Dan Ryan,177,20160620 12:26:55,20160620 12:23:55
2016-06-20T12:24:24.000Z,41.96352,-87.65745,red,805,5,95th/Dan Ryan,165,20160620 12:26:07,20160620 12:24:07
2016-06-20T12:24:24.000Z,41.96172,-87.657,red,810,1,Howard,358,20160620 12:25:16,20160620 12:24:16
2016-06-20T12:24:24.000Z,41.88481,-87.62781,red,812,1,Howard,358,20160620 12:25:33,20160620 12:23:33
2016-06-20T12:24:24.000Z,41.81908,-87.63034,red,814,1,Howard,358,20160620 12:25:11,20160620 12:24:11
2016-06-20T12:24:24.000Z,41.75042,-87.62518,red,816,5,95th/Dan Ryan,179,20160620 12:25:42,20160620 12:23:42
2016-06-20T12:24:24.000Z,41.87945,-87.62765,red,817,5,95th/Dan Ryan,177,20160620 12:25:14,20160620 12:24:14
2016-06-20T12:24:24.000Z,42.00107,-87.66106,red,824,1,Howard,309,20160620 12:25:26,20160620 12:23:26
2016-06-20T12:24:24.000Z,41.9835,-87.65884,red,828,5,95th/Dan Ryan,178,20160620 12:26:02,20160620 12:24:02
2016-06-20T12:24:24.000Z,42.0127,-87.66617,red,829,5,95th/Dan Ryan,155,20160620 12:25:19,20160620 12:24:19
2016-06-20T12:24:24.000Z,41.95237,-87.65363,red,903,1,Howard,4,20160620 12:24:56,20160620 12:23:56
2016-06-20T12:24:24.000Z,41.91065,-87.64918,red,904,1,Howard,305,20160620 12:25:25,20160620 12:23:25
2016-06-20T12:24:24.000Z,41.8674,-87.6274,red,905,1,Howard,358,20160620 12:25:14,20160620 12:24:14
2016-06-20T12:24:24.000Z,41.76836,-87.62581,red,906,1,Howard,357,20160620 12:25:46,20160620 12:23:46
2016-06-20T12:24:24.000Z,41.89417,-87.62809,red,911,5,95th/Dan Ryan,178,20160620 12:25:05,20160620 12:24:05
2016-06-20T12:24:24.000Z,41.79655,-87.6312,red,914,5,95th/Dan Ryan,178,20160620 12:25:14,20160620 12:24:14
2016-06-20T12:25:24.000Z,41.91482,-87.65252,red,803,5,95th/Dan Ryan,178,20160620 12:26:09,20160620 12:25:09
2016-06-20T12:25:24.000Z,41.93328,-87.65314,red,804,5,95th/Dan Ryan,177,20160620 12:26:08,20160620 12:25:08
2016-06-20T12:25:24.000Z,41.96086,-87.65697,red,805,5,95th/Dan Ryan,178,20160620 12:25:53,20160620 12:24:53
2016-06-20T12:25:24.000Z,41.96427,-87.65759,red,810,1,Howard,344,20160620 12:26:43,20160620 12:24:43
2016-06-20T12:25:24.000Z,41.89166,-87.62802,red,812,1,Howard,358,20160620 12:26:16,20160620 12:25:16
2016-06-20T12:25:24.000Z,41.83119,-87.63064,red,814,1,Howard,358,20160620 12:28:11,20160620 12:25:11
2016-06-20T12:25:24.000Z,41.74128,-87.6249,red,816,5,95th/Dan Ryan,177,20160620 12:26:18,20160620 12:25:18
2016-06-20T12:25:24.000Z,41.87815,-87.6276,red,817,5,95th/Dan Ryan,177,20160620 12:25:26,20160620 12:24:26
2016-06-20T12:25:24.000Z,42.00366,-87.66463,red,824,1,Howard,318,20160620 12:25:56,20160620 12:24:56
2016-06-20T12:25:24.000Z,41.97798,-87.65867,red,828,5,95th/Dan Ryan,178,20160620 12:27:18,20160620 12:25:18
2016-06-20T12:25:24.000Z,42.00836,-87.66591,red,829,5,95th/Dan Ryan,178,20160620 12:26:42,20160620 12:24:42
2016-06-20T12:25:24.000Z,41.95377,-87.65493,red,903,1,Howard,271,20160620 12:27:31,20160620 12:24:31
2016-06-20T12:25:24.000Z,41.91773,-87.65263,red,904,1,Howard,358,20160620 12:26:10,20160620 12:25:10
2016-06-20T12:25:24.000Z,41.8674,-87.6274,red,905,1,Howard,358,20160620 12:25:22,20160620 12:24:22
2016-06-20T12:25:24.000Z,41.77303,-87.62605,red,906,1,Howard,342,20160620 12:26:11,20160620 12:25:11
2016-06-20T12:25:24.000Z,41.89166,-87.62802,red,911,5,95th/Dan Ryan,178,20160620 12:26:07,20160620 12:25:07
2016-06-20T12:25:24.000Z,41.79393,-87.63115,red,914,5,95th/Dan Ryan,179,20160620 12:26:08,20160620 12:25:08
2016-06-20T12:26:24.000Z,41.91065,-87.64918,red,803,5,95th/Dan Ryan,125,20160620 12:28:13,20160620 12:26:13
2016-06-20T12:26:24.000Z,41.92916,-87.65298,red,804,5,95th/Dan Ryan,177,20160620 12:27:07,20160620 12:26:07
2016-06-20T12:26:24.000Z,41.95377,-87.65493,red,805,5,95th/Dan Ryan,91,20160620 12:28:13,20160620 12:26:13
2016-06-20T12:26:24.000Z,41.96665,-87.65835,red,810,1,Howard,348,20160620 12:27:01,20160620 12:26:01
2016-06-20T12:26:24.000Z,41.89417,-87.62809,red,812,1,Howard,358,20160620 12:27:10,20160620 12:26:10
2016-06-20T12:26:24.000Z,41.83317,-87.63069,red,814,1,Howard,358,20160620 12:28:19,20160620 12:26:19
2016-06-20T12:26:24.000Z,41.73537,-87.62475,red,816,5,95th/Dan Ryan,177,20160620 12:27:43,20160620 12:25:43
2016-06-20T12:26:24.000Z,41.87404,-87.62748,red,817,5,95th/Dan Ryan,180,20160620 12:27:04,20160620 12:26:04
2016-06-20T12:26:24.000Z,42.00836,-87.66591,red,824,1,Howard,358,20160620 12:26:23,20160620 12:25:23
2016-06-20T12:26:24.000Z,41.97798,-87.65867,red,828,5,95th/Dan Ryan,178,20160620 12:27:18,20160620 12:25:18
2016-06-20T12:26:24.000Z,42.00566,-87.66565,red,829,5,95th/Dan Ryan,162,20160620 12:26:55,20160620 12:25:55
2016-06-20T12:26:24.000Z,41.95494,-87.65677,red,903,1,Howard,358,20160620 12:27:39,20160620 12:25:39
2016-06-20T12:26:24.000Z,41.92505,-87.65287,red,904,1,Howard,358,20160620 12:28:14,20160620 12:26:14
2016-06-20T12:26:24.000Z,41.87404,-87.62748,red,905,1,Howard,0,20160620 12:27:00,20160620 12:26:00
2016-06-20T12:26:24.000Z,41.78054,-87.631,red,906,1,Howard,358,20160620 12:27:57,20160620 12:25:57
2016-06-20T12:26:24.000Z,41.88824,-87.62795,red,911,5,95th/Dan Ryan,178,20160620 12:27:04,20160620 12:26:04
2016-06-20T12:26:24.000Z,41.78054,-87.631,red,914,5,95th/Dan Ryan,178,20160620 12:28:18,20160620 12:26:18
2016-06-20T12:27:24.000Z,41.90855,-87.64623,red,803,5,95th/Dan Ryan,125,20160620 12:29:18,20160620 12:27:18
2016-06-20T12:27:24.000Z,41.92505,-87.65287,red,804,5,95th/Dan Ryan,178,20160620 12:28:43,20160620 12:26:43
2016-06-20T12:27:24.000Z,41.95377,-87.65493,red,805,5,95th/Dan Ryan,91,20160620 12:28:13,20160620 12:26:13
2016-06-20T12:27:24.000Z,41.9713,-87.65849,red,810,1,Howard,358,20160620 12:27:50,20160620 12:26:50
2016-06-20T12:27:24.000Z,41.89667,-87.62818,red,812,1,Howard,357,20160620 12:28:30,20160620 12:26:30
2016-06-20T12:27:24.000Z,41.83895,-87.63085,red,814,1,Howard,358,20160620 12:27:58,20160620 12:26:58
2016-06-20T12:27:24.000Z,41.73537,-87.62475,red,815,1,Howard,357,20160620 12:29:19,20160620 12:27:19
2016-06-20T12:27:24.000Z,41.72792,-87.62454,red,816,5,95th/Dan Ryan,178,20160620 12:28:04,20160620 12:27:04
2016-06-20T12:27:24.000Z,41.8674,-87.6274,red,817,5,95th/Dan Ryan,178,20160620 12:30:19,20160620 12:27:19
2016-06-20T12:27:24.000Z,42.01588,-87.66909,red,824,1,Howard,310,20160620 12:27:50,20160620 12:26:50
2016-06-20T12:27:24.000Z,41.96914,-87.65849,red,828,5,95th/Dan Ryan,180,20160620 12:27:40,20160620 12:26:40
2016-06-20T12:27:24.000Z,42.00107,-87.66106,red,829,5,95th/Dan Ryan,129,20160620 12:28:44,20160620 12:26:44
2016-06-20T12:27:24.000Z,41.96386,-87.65753,red,903,1,Howard,345,20160620 12:28:18,20160620 12:27:18
2016-06-20T12:27:24.000Z,41.92819,-87.65295,red,904,1,Howard,358,20160620 12:29:19,20160620 12:27:19
2016-06-20T12:27:24.000Z,41.87712,-87.62757,red,905,1,Howard,358,20160620 12:28:16,20160620 12:27:16
2016-06-20T12:27:24.000Z,41.78659,-87.63107,red,906,1,Howard,3,20160620 12:28:12,20160620 12:27:12
2016-06-20T12:27:24.000Z,41.88481,-87.62781,red,911,5,95th/Dan Ryan,178,20160620 12:27:33,20160620 12:26:33
2016-06-20T12:27:24.000Z,41.78054,-87.631,red,914,5,95th/Dan Ryan,178,20160620 12:28:18,20160620 12:26:18
2016-06-20T12:28:24.000Z,41.90383,-87.63685,red,803,5,95th/Dan Ryan,89,20160620 12:29:11,20160620 12:28:11
2016-06-20T12:28:24.000Z,41.91482,-87.65252,red,804,5,95th/Dan Ryan,178,20160620 12:29:12,20160620 12:28:12
2016-06-20T12:28:24.000Z,41.94743,-87.65363,red,805,5,95th/Dan Ryan,179,20160620 12:30:08,20160620 12:28:08
2016-06-20T12:28:24.000Z,41.9713,-87.65849,red,810,1,Howard,358,20160620 12:27:50,20160620 12:26:50
2016-06-20T12:28:24.000Z,41.90394,-87.62893,red,812,1,Howard,273,20160620 12:29:10,20160620 12:28:10
2016-06-20T12:28:24.000Z,41.83895,-87.63085,red,814,1,Howard,358,20160620 12:27:58,20160620 12:26:58
2016-06-20T12:28:24.000Z,41.73737,-87.6248,red,815,1,Howard,359,20160620 12:29:05,20160620 12:28:05
2016-06-20T12:28:24.000Z,41.8674,-87.6274,red,817,5,95th/Dan Ryan,178,20160620 12:30:19,20160620 12:27:19
2016-06-20T12:28:24.000Z,41.96914,-87.65849,red,828,5,95th/Dan Ryan,180,20160620 12:27:40,20160620 12:26:40
2016-06-20T12:28:24.000Z,41.99366,-87.6592,red,829,5,95th/Dan Ryan,176,20160620 12:28:52,20160620 12:27:52
2016-06-20T12:28:24.000Z,41.96427,-87.65759,red,903,1,Howard,344,20160620 12:29:47,20160620 12:27:47
2016-06-20T12:28:24.000Z,41.93584,-87.65326,red,904,1,Howard,357,20160620 12:29:16,20160620 12:28:16
2016-06-20T12:28:24.000Z,41.87945,-87.62765,red,905,1,Howard,357,20160620 12:29:19,20160620 12:28:19
2016-06-20T12:28:24.000Z,41.79542,-87.63117,red,906,1,Howard,358,20160620 12:30:16,20160620 12:28:16
2016-06-20T12:28:24.000Z,41.87945,-87.62765,red,911,5,95th/Dan Ryan,177,20160620 12:29:12,20160620 12:28:12
2016-06-20T12:28:24.000Z,41.77318,-87.6261,red,914,5,95th/Dan Ryan,162,20160620 12:29:16,20160620 12:28:16
2016-06-20T12:29:25.000Z,41.90392,-87.63141,red,803,5,95th/Dan Ryan,89,20160620 12:30:42,20160620 12:28:42
2016-06-20T12:29:25.000Z,41.91065,-87.64918,red,804,5,95th/Dan Ryan,125,20160620 12:31:19,20160620 12:29:19
2016-06-20T12:29:25.000Z,41.9452,-87.65353,red,805,5,95th/Dan Ryan,178,20160620 12:30:04,20160620 12:29:04
2016-06-20T12:29:25.000Z,41.97572,-87.6586,red,810,1,Howard,358,20160620 12:30:14,20160620 12:29:14
2016-06-20T12:29:25.000Z,41.90392,-87.63141,red,812,1,Howard,269,20160620 12:30:40,20160620 12:28:40
2016-06-20T12:29:25.000Z,41.8479,-87.63094,red,814,1,Howard,10,20160620 12:30:13,20160620 12:29:13
2016-06-20T12:29:25.000Z,41.75042,-87.62518,red,815,1,Howard,359,20160620 12:31:15,20160620 12:29:15
2016-06-20T12:29:25.000Z,41.85323,-87.63098,red,817,5,95th/Dan Ryan,163,20160620 12:31:03,20160620 12:29:03
2016-06-20T12:29:25.000Z,41.96436,-87.65761,red,828,5,95th/Dan Ryan,164,20160620 12:31:11,20160620 12:29:11
2016-06-20T12:29:25.000Z,41.99196,-87.65912,red,829,5,95th/Dan Ryan,178,20160620 12:29:50,20160620 12:28:50
2016-06-20T12:29:25.000Z,41.96665,-87.65835,red,903,1,Howard,348,20160620 12:30:04,20160620 12:29:04
2016-06-20T12:29:25.000Z,41.9403,-87.65339,red,904,1,Howard,359,20160620 12:31:00,20160620 12:29:00
2016-06-20T12:29:25.000Z,41.88074,-87.6277,red,905,1,Howard,358,20160620 12:29:31,20160620 12:28:31
2016-06-20T12:29:25.000Z,41.79942,-87.63129,red,906,1,Howard,358,20160620 12:30:19,20160620 12:29:19
2016-06-20T12:29:25.000Z,41.87815,-87.6276,red,911,5,95th/Dan Ryan,177,20160620 12:29:54,20160620 12:28:54
2016-06-20T12:29:25.000Z,41.76836,-87.62581,red,914,5,95th/Dan Ryan,177,20160620 12:30:39,20160620 12:28:39
2016-06-20T12:30:25.000Z,41.89916,-87.62826,red,803,5,95th/Dan Ryan,178,20160620 12:31:18,20160620 12:30:18
2016-06-20T12:30:25.000Z,41.9096,-87.6477,red,804,5,95th/Dan Ryan,125,20160620 12:32:18,20160620 12:30:18
2016-06-20T12:30:25.000Z,41.93739,-87.65332,red,805,5,95th/Dan Ryan,177,20160620 12:33:08,20160620 12:30:08
2016-06-20T12:30:25.000Z,41.97798,-87.65867,red,810,1,Howard,358,20160620 12:31:16,20160620 12:30:16
2016-06-20T12:30:25.000Z,41.9038,-87.63866,red,812,1,Howard,269,20160620 12:31:08,20160620 12:30:08
2016-06-20T12:30:25.000Z,41.85321,-87.63097,red,814,1,Howard,343,20160620 12:33:03,20160620 12:30:03
2016-06-20T12:30:25.000Z,41.75042,-87.62518,red,815,1,Howard,359,20160620 12:31:15,20160620 12:29:15
2016-06-20T12:30:25.000Z,41.85826,-87.63143,red,817,5,95th/Dan Ryan,178,20160620 12:30:41,20160620 12:29:41
2016-06-20T12:30:25.000Z,41.95377,-87.65519,red,828,5,95th/Dan Ryan,89,20160620 12:31:53,20160620 12:29:53
2016-06-20T12:30:25.000Z,41.99026,-87.65908,red,829,5,95th/Dan Ryan,177,20160620 12:30:40,20160620 12:29:40
2016-06-20T12:30:25.000Z,41.9713,-87.65849,red,903,1,Howard,358,20160620 12:30:55,20160620 12:29:55
2016-06-20T12:30:25.000Z,41.94282,-87.65338,red,904,1,Howard,5,20160620 12:30:58,20160620 12:29:58
2016-06-20T12:30:25.000Z,41.88481,-87.62781,red,905,1,Howard,358,20160620 12:31:46,20160620 12:29:46
2016-06-20T12:30:25.000Z,41.80854,-87.63177,red,906,1,Howard,10,20160620 12:31:02,20160620 12:30:02
2016-06-20T12:30:25.000Z,41.87678,-87.62756,red,911,5,95th/Dan Ryan,178,20160620 12:31:09,20160620 12:30:09
2016-06-20T12:30:25.000Z,41.76092,-87.62563,red,914,5,95th/Dan Ryan,178,20160620 12:30:58,20160620 12:29:58
2016-06-20T12:31:25.000Z,41.89417,-87.62809,red,803,5,95th/Dan Ryan,178,20160620 12:31:49,20160620 12:30:49
2016-06-20T12:31:25.000Z,41.90433,-87.64033,red,804,5,95th/Dan Ryan,125,20160620 12:32:16,20160620 12:31:16
2016-06-20T12:31:25.000Z,41.93328,-87.65314,red,805,5,95th/Dan Ryan,177,20160620 12:32:16,20160620 12:31:16
2016-06-20T12:31:25.000Z,41.98074,-87.65876,red,810,1,Howard,358,20160620 12:32:13,20160620 12:31:13
2016-06-20T12:31:25.000Z,41.91065,-87.64918,red,812,1,Howard,305,20160620 12:33:04,20160620 12:31:04
2016-06-20T12:31:25.000Z,41.85589,-87.63137,red,814,1,Howard,358,20160620 12:33:12,20160620 12:31:12
2016-06-20T12:31:25.000Z,41.76497,-87.62569,red,815,1,Howard,359,20160620 12:32:15,20160620 12:31:15
2016-06-20T12:31:25.000Z,41.85323,-87.63098,red,817,5,95th/Dan Ryan,163,20160620 12:33:54,20160620 12:30:54
2016-06-20T12:31:25.000Z,41.96352,-87.65745,red,828,5,95th/Dan Ryan,165,20160620 12:33:10,20160620 12:31:10
2016-06-20T12:31:25.000Z,41.9835,-87.65884,red,829,5,95th/Dan Ryan,178,20160620 12:33:07,20160620 12:31:07
2016-06-20T12:31:25.000Z,42.01906,-87.67289,red,901,5,95th/Dan Ryan,130,20160620 12:32:37,20160620 12:30:37
2016-06-20T12:31:25.000Z,41.97572,-87.6586,red,903,1,Howard,358,20160620 12:32:00,20160620 12:31:00
2016-06-20T12:31:25.000Z,41.94525,-87.65353,red,904,1,Howard,358,20160620 12:31:21,20160620 12:30:21
2016-06-20T12:31:25.000Z,41.88618,-87.62784,red,905,1,Howard,356,20160620 12:32:10,20160620 12:31:10
2016-06-20T12:31:25.000Z,41.81264,-87.63019,red,906,1,Howard,1,20160620 12:33:08,20160620 12:31:08
2016-06-20T12:31:25.000Z,41.87072,-87.62747,red,911,5,95th/Dan Ryan,179,20160620 12:32:14,20160620 12:31:14
2016-06-20T12:31:25.000Z,41.75042,-87.62518,red,914,5,95th/Dan Ryan,179,20160620 12:32:46,20160620 12:30:46
2016-06-20T12:32:25.000Z,41.89166,-87.62802,red,803,5,95th/Dan Ryan,178,20160620 12:32:45,20160620 12:31:45
2016-06-20T12:32:25.000Z,41.90392,-87.63141,red,804,5,95th/Dan Ryan,89,20160620 12:34:06,20160620 12:32:06
2016-06-20T12:32:25.000Z,41.93019,-87.65302,red,805,5,95th/Dan Ryan,177,20160620 12:32:57,20160620 12:31:57
2016-06-20T12:32:25.000Z,41.99026,-87.65908,red,810,1,Howard,357,20160620 12:33:17,20160620 12:32:17
2016-06-20T12:32:25.000Z,41.91709,-87.65261,red,812,1,Howard,357,20160620 12:33:16,20160620 12:32:16
2016-06-20T12:32:25.000Z,41.85943,-87.63138,red,814,1,Howard,10,20160620 12:32:44,20160620 12:31:44
2016-06-20T12:32:25.000Z,41.76836,-87.62581,red,815,1,Howard,357,20160620 12:33:33,20160620 12:31:33
2016-06-20T12:32:25.000Z,41.8513,-87.6307,red,817,5,95th/Dan Ryan,176,20160620 12:34:14,20160620 12:32:14
2016-06-20T12:32:25.000Z,41.9568,-87.65683,red,828,5,95th/Dan Ryan,178,20160620 12:33:18,20160620 12:32:18
2016-06-20T12:32:25.000Z,41.98074,-87.65876,red,829,5,95th/Dan Ryan,178,20160620 12:33:17,20160620 12:32:17
2016-06-20T12:32:25.000Z,42.00836,-87.66591,red,901,5,95th/Dan Ryan,178,20160620 12:34:03,20160620 12:32:03
2016-06-20T12:32:25.000Z,41.97798,-87.65867,red,903,1,Howard,358,20160620 12:33:13,20160620 12:32:13
2016-06-20T12:32:25.000Z,41.94743,-87.65363,red,904,1,Howard,359,20160620 12:33:28,20160620 12:31:28
2016-06-20T12:32:25.000Z,41.89166,-87.62802,red,905,1,Howard,358,20160620 12:32:46,20160620 12:31:46
2016-06-20T12:32:25.000Z,41.82412,-87.63047,red,906,1,Howard,358,20160620 12:33:12,20160620 12:32:12
2016-06-20T12:32:25.000Z,41.8674,-87.6274,red,911,5,95th/Dan Ryan,178,20160620 12:34:37,20160620 12:31:37
2016-06-20T12:32:25.000Z,41.74327,-87.62497,red,914,5,95th/Dan Ryan,178,20160620 12:33:15,20160620 12:32:15
2016-06-20T12:33:25.000Z,41.72238,-87.62441,red,801,1,Howard,358,20160620 12:33:54,20160620 12:32:54
2016-06-20T12:33:25.000Z,41.88481,-87.62781,red,803,5,95th/Dan Ryan,178,20160620 12:34:08,20160620 12:33:08
2016-06-20T12:33:25.000Z,41.90394,-87.62893,red,804,5,95th/Dan Ryan,93,20160620 12:34:02,20160620 12:33:02
2016-06-20T12:33:25.000Z,41.92505,-87.65287,red,805,5,95th/Dan Ryan,178,20160620 12:34:58,20160620 12:32:58
2016-06-20T12:33:25.000Z,41.99673,-87.65923,red,810,1,Howard,357,20160620 12:34:18,20160620 12:33:18
2016-06-20T12:33:25.000Z,41.92326,-87.65281,red,812,1,Howard,358,20160620 12:34:16,20160620 12:33:16
2016-06-20T12:33:25.000Z,41.8674,-87.6274,red,814,1,Howard,358,20160620 12:34:15,20160620 12:33:15
2016-06-20T12:33:25.000Z,41.77851,-87.63066,red,815,1,Howard,336,20160620 12:34:19,20160620 12:33:19
2016-06-20T12:33:25.000Z,41.84691,-87.63114,red,817,5,95th/Dan Ryan,190,20160620 12:33:55,20160620 12:32:55
2016-06-20T12:33:25.000Z,41.95377,-87.65519,red,828,5,95th/Dan Ryan,89,20160620 12:35:04,20160620 12:33:04
2016-06-20T12:33:25.000Z,41.97798,-87.65867,red,829,5,95th/Dan Ryan,178,20160620 12:34:25,20160620 12:32:25
2016-06-20T12:33:25.000Z,42.00566,-87.66565,red,901,5,95th/Dan Ryan,162,20160620 12:34:16,20160620 12:33:16
2016-06-20T12:33:25.000Z,41.98074,-87.65876,red,903,1,Howard,358,20160620 12:34:13,20160620 12:33:13
2016-06-20T12:33:25.000Z,41.94976,-87.65364,red,904,1,Howard,359,20160620 12:34:03,20160620 12:33:03
2016-06-20T12:33:25.000Z,41.89667,-87.62818,red,905,1,Howard,357,20160620 12:35:00,20160620 12:33:00
2016-06-20T12:33:25.000Z,41.83119,-87.63064,red,906,1,Howard,358,20160620 12:35:55,20160620 12:32:55
2016-06-20T12:33:25.000Z,41.85323,-87.63098,red,911,5,95th/Dan Ryan,163,20160620 12:35:04,20160620 12:33:04
2016-06-20T12:33:25.000Z,41.73537,-87.62475,red,914,5,95th/Dan Ryan,177,20160620 12:34:54,20160620 12:32:54
2016-06-20T12:34:26.000Z,41.73537,-87.62475,red,801,1,Howard,357,20160620 12:35:54,20160620 12:33:54
2016-06-20T12:34:26.000Z,41.88198,-87.62772,red,803,5,95th/Dan Ryan,178,20160620 12:35:12,20160620 12:34:12
2016-06-20T12:34:26.000Z,41.89667,-87.62818,red,804,5,95th/Dan Ryan,177,20160620 12:36:04,20160620 12:34:04
2016-06-20T12:34:26.000Z,41.91065,-87.64918,red,805,5,95th/Dan Ryan,125,20160620 12:35:15,20160620 12:34:15
2016-06-20T12:34:26.000Z,42.00228,-87.66291,red,810,1,Howard,302,20160620 12:35:16,20160620 12:34:16
2016-06-20T12:34:26.000Z,41.92505,-87.65287,red,812,1,Howard,358,20160620 12:35:40,20160620 12:33:40
2016-06-20T12:34:26.000Z,41.8674,-87.6274,red,814,1,Howard,358,20160620 12:34:21,20160620 12:33:21
2016-06-20T12:34:26.000Z,41.78236,-87.63104,red,815,1,Howard,358,20160620 12:35:19,20160620 12:34:19
2016-06-20T12:34:26.000Z,41.83896,-87.63085,red,817,5,95th/Dan Ryan,178,20160620 12:34:58,20160620 12:33:58
2016-06-20T12:34:26.000Z,41.95377,-87.65493,red,828,5,95th/Dan Ryan,91,20160620 12:35:23,20160620 12:33:23
2016-06-20T12:34:26.000Z,41.97345,-87.65853,red,829,5,95th/Dan Ryan,178,20160620 12:36:05,20160620 12:34:05
2016-06-20T12:34:26.000Z,42.00107,-87.66106,red,901,5,95th/Dan Ryan,129,20160620 12:36:07,20160620 12:34:07
2016-06-20T12:34:26.000Z,41.9835,-87.65884,red,903,1,Howard,358,20160620 12:34:34,20160620 12:33:34
2016-06-20T12:34:26.000Z,41.95377,-87.65493,red,904,1,Howard,271,20160620 12:36:55,20160620 12:33:55
2016-06-20T12:34:26.000Z,41.90164,-87.62833,red,905,1,Howard,358,20160620 12:35:10,20160620 12:34:10
2016-06-20T12:34:26.000Z,41.83716,-87.63081,red,906,1,Howard,358,20160620 12:36:16,20160620 12:34:16
2016-06-20T12:34:26.000Z,41.85826,-87.63143,red,911,5,95th/Dan Ryan,178,20160620 12:35:02,20160620 12:34:02
2016-06-20T12:34:26.000Z,41.72792,-87.62454,red,914,5,95th/Dan Ryan,178,20160620 12:35:08,20160620 12:34:08
2016-06-20T12:35:26.000Z,41.73977,-87.62483,red,801,1,Howard,357,20160620 12:36:15,20160620 12:35:15
2016-06-20T12:35:26.000Z,41.87815,-87.6276,red,803,5,95th/Dan Ryan,177,20160620 12:36:17,20160620 12:35:17
2016-06-20T12:35:26.000Z,41.89417,-87.62809,red,804,5,95th/Dan Ryan,178,20160620 12:35:22,20160620 12:34:22
2016-06-20T12:35:26.000Z,41.91236,-87.65155,red,805,5,95th/Dan Ryan,125,20160620 12:36:17,20160620 12:35:17
2016-06-20T12:35:26.000Z,42.0127,-87.66617,red,810,1,Howard,335,20160620 12:36:16,20160620 12:35:16
2016-06-20T12:35:26.000Z,41.93383,-87.65317,red,812,1,Howard,357,20160620 12:36:17,20160620 12:35:17
2016-06-20T12:35:26.000Z,41.87404,-87.62748,red,814,1,Howard,0,20160620 12:35:55,20160620 12:34:55
2016-06-20T12:35:26.000Z,41.79399,-87.63115,red,815,1,Howard,359,20160620 12:36:16,20160620 12:35:16
2016-06-20T12:35:26.000Z,41.8348,-87.63074,red,817,5,95th/Dan Ryan,178,20160620 12:36:09,20160620 12:35:09
2016-06-20T12:35:26.000Z,41.94743,-87.65363,red,828,5,95th/Dan Ryan,179,20160620 12:37:18,20160620 12:35:18
2016-06-20T12:35:26.000Z,41.97345,-87.65853,red,829,5,95th/Dan Ryan,178,20160620 12:36:05,20160620 12:34:05
2016-06-20T12:35:26.000Z,41.99366,-87.6592,red,901,5,95th/Dan Ryan,176,20160620 12:36:16,20160620 12:35:16
2016-06-20T12:35:26.000Z,41.99026,-87.65908,red,903,1,Howard,357,20160620 12:35:51,20160620 12:34:51
2016-06-20T12:35:26.000Z,41.95377,-87.65493,red,904,1,Howard,271,20160620 12:36:55,20160620 12:33:55
2016-06-20T12:35:26.000Z,41.90392,-87.63141,red,905,1,Howard,269,20160620 12:37:01,20160620 12:35:01
2016-06-20T12:35:26.000Z,41.84239,-87.63109,red,906,1,Howard,354,20160620 12:35:52,20160620 12:34:52
2016-06-20T12:35:26.000Z,41.85323,-87.63098,red,911,5,95th/Dan Ryan,163,20160620 12:38:17,20160620 12:35:17
2016-06-20T12:36:26.000Z,41.75042,-87.62518,red,801,1,Howard,359,20160620 12:38:05,20160620 12:36:05
2016-06-20T12:36:26.000Z,41.87678,-87.62756,red,803,5,95th/Dan Ryan,178,20160620 12:37:16,20160620 12:36:16
2016-06-20T12:36:26.000Z,41.88938,-87.62798,red,804,5,95th/Dan Ryan,178,20160620 12:37:13,20160620 12:36:13
